RespondID,CulturalReligBelief,FearNotReadyFaceProblem,FearImmigrationLegal,FocusOtherIssues,HealthServicesTooFarAway,LackInsUnablePay,LackKnowledgeUnderstandNeed,NoAppointmentsAvailableDoctor,WaitTooLongDoctor,LackTransport,LackQualityServices,TooBusyCantGetOffWork,LackofProvidersAcceptInsure,None,Other
11083688138,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,,Lack of Quality Services,Too Busy/Can't Get Off Work,,,
11083649534,,,,,,,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,,,,,
11083615693,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11083527575,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,,,,,Too Busy/Can't Get Off Work,,,
11083503086,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11083422005,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,,,Too Busy/Can't Get Off Work,,,
11083404331,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,,Have to Wait Too Long at Doctor's Visit,,,,,,
11083390826,,,,,,,,,,,Lack of Quality Services,,,,
11083367979,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,,,,Lack of Providers Who Accept Your Insurance,,
11082638498,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,Lack of Transportation,,,,,
11082515629,,Fear (Not Ready to Face Health Problem),,,,,,,,,,,,,
11082457969,,,Fear (Immigration or Legal Status),,,Lack of Insurance/Unable to Pay,,,,,,,,,
11082159603,,Fear (Not Ready to Face Health Problem),,,Health Services are Too Far Away,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,,Too Busy/Can't Get Off Work,,,
11082077947,Cultural/Religious Beliefs,Fear (Not Ready to Face Health Problem),Fear (Immigration or Legal Status),,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,Too Busy/Can't Get Off Work,,,
11082031486,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11082027116,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,,,,,,
11082018220,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,Lack of Transportation,,Too Busy/Can't Get Off Work,,,
11081778820,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,,Too Busy/Can't Get Off Work,,,
11081746847,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,,,,,,
11081708089,,,,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,Lack of Providers Who Accept Your Insurance,,
11081646809,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,Lack of Transportation,,,,,
11081640020,,,,,,Lack of Insurance/Unable to Pay,,,,,,,Lack of Providers Who Accept Your Insurance,,
11081468695,,,,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,Lack of Providers Who Accept Your Insurance,,
11081454059,,,Fear (Immigration or Legal Status),,,,Lack of Knowledge/Understanding of Need,,,,,,Lack of Providers Who Accept Your Insurance,,
11081429948,,Fear (Not Ready to Face Health Problem),,,Health Services are Too Far Away,,Lack of Knowledge/Understanding of Need,,,,,,,,
11081401000,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,,,,,,
11081392294,,,,,Health Services are Too Far Away,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,Lack of Transportation,,,Lack of Providers Who Accept Your Insurance,,
11081324505,,Fear (Not Ready to Face Health Problem),,Focus on Other Issues,,,,,,,,,Lack of Providers Who Accept Your Insurance,,
11081299218,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11081270284,,,,,Health Services are Too Far Away,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,Lack of Transportation,,,,,
11081253922,,,Fear (Immigration or Legal Status),,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,Too Busy/Can't Get Off Work,Lack of Providers Who Accept Your Insurance,,
11081242351,,,,,,Lack of Insurance/Unable to Pay,,,Have to Wait Too Long at Doctor's Visit,,,,,,
11081228364,,Fear (Not Ready to Face Health Problem),,Focus on Other Issues,Health Services are Too Far Away,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,Lack of Transportation,,,Lack of Providers Who Accept Your Insurance,,
11081182369,,,,,,Lack of Insurance/Unable to Pay,,,Have to Wait Too Long at Doctor's Visit,Lack of Transportation,Lack of Quality Services,,,,
11081181200,,Fear (Not Ready to Face Health Problem),Fear (Immigration or Legal Status),,,,Lack of Knowledge/Understanding of Need,,,,,,,,
11081160367,,,,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,Lack of Providers Who Accept Your Insurance,,
11081159631,,Fear (Not Ready to Face Health Problem),Fear (Immigration or Legal Status),,,Lack of Insurance/Unable to Pay,,,,,,,,,
11081140875,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,,,
11081127050,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,,,,Lack of Providers Who Accept Your Insurance,,
